 variables = "x", "y", "z", "rhoi", "vxi", "vyi", "vzi", "pi", "tracei", "rhoe",
  "vxe", "vye",   "vze", "pe", "tracee", "bx", "by", "bz", "ex", "ey", "ez", "co
 rpotB", "corpotE", "rhoiRe", "rhoiIm", "mxiRe", "mxiIm", "myiRe", "myiIm", "mzi
 Re", "mziIm", "ergiRe", "ergiIm", "rhoeRe", "rhoeIm", "mxeRe", "mxeIm", "myeRe"
 , "myeIm", "mzeRe", "mzeIm", "ergeRe", "ergeIm", "bxRe", "bxIm", "byRe" "byIm",
  "bzRe", "bzIm", "exRe", "exIm", "eyRe", "eyIm", "ezRe", "ezIm"
 zone i =         4000  j =            1  k =            1  f = point
 0.452750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903742E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995753E+0000 0.244237E-0001 0.903276E+0000 0.000000E+0000 0.000000E+0000 0.265273E+0001 -.995753E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.489822E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.684278E+0000 -.684278E+0000 0.376581E-0001 0.376581E-0001 0.116324E+0000 -.116324E+0000 -.730635E-0002 0.730635E-0002 -.154266E+0001 -.154266E+0001 -.241352E-0002 -.241352E-0002 -.238060E-0001 -.238060E-0001 0.670331E-0002 -.670331E-0002 0.409199E-0001 -.409199E-0001 -.673190E+0000 -.673190E+0000 -.321225E-0001 -.321225E-0001 0.146983E-0001 -.146983E-0001 0.363726E-0001 -.363726E-0001 -.113203E+0000 -.113203E+0000 -.117854E+0000 0.117854E+0000 0.182269E-0003 -.182269E-0003
 0.453250E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903739E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995753E+0000 0.244237E-0001 0.903279E+0000 0.000000E+0000 0.000000E+0000 0.265273E+0001 -.995752E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.490520E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.682212E+0000 -.682212E+0000 0.351293E-0001 0.351293E-0001 0.110693E+0000 -.110693E+0000 -.730955E-0002 0.730955E-0002 -.154014E+0001 -.154014E+0001 -.239179E-0002 -.239179E-0002 -.238648E-0001 -.238648E-0001 0.639315E-0002 -.639315E-0002 0.409503E-0001 -.409503E-0001 -.667346E+0000 -.667346E+0000 -.321528E-0001 -.321528E-0001 0.144135E-0001 -.144135E-0001 0.364457E-0001 -.364457E-0001 -.113119E+0000 -.113119E+0000 -.116882E+0000 0.116882E+0000 0.179538E-0003 -.179538E-0003
 0.453750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903736E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995752E+0000 0.244238E-0001 0.903283E+0000 0.000000E+0000 0.000000E+0000 0.265273E+0001 -.995752E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.491220E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.680047E+0000 -.680047E+0000 0.325809E-0001 0.325809E-0001 0.105093E+0000 -.105093E+0000 -.731234E-0002 0.731234E-0002 -.153743E+0001 -.153743E+0001 -.237005E-0002 -.237005E-0002 -.239214E-0001 -.239214E-0001 0.608329E-0002 -.608329E-0002 0.409774E-0001 -.409774E-0001 -.661501E+0000 -.661501E+0000 -.321944E-0001 -.321944E-0001 0.141281E-0001 -.141281E-0001 0.365152E-0001 -.365152E-0001 -.113081E+0000 -.113081E+0000 -.115909E+0000 0.115909E+0000 0.176809E-0003 -.176809E-0003
 0.454250E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903733E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995751E+0000 0.244238E-0001 0.903286E+0000 0.000000E+0000 0.000000E+0000 0.265274E+0001 -.995751E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.491932E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.677793E+0000 -.677793E+0000 0.300159E-0001 0.300159E-0001 0.995254E-0001 -.995254E-0001 -.731472E-0002 0.731472E-0002 -.153452E+0001 -.153452E+0001 -.234830E-0002 -.234830E-0002 -.239756E-0001 -.239756E-0001 0.577375E-0002 -.577375E-0002 0.410011E-0001 -.410011E-0001 -.655652E+0000 -.655652E+0000 -.322477E-0001 -.322477E-0001 0.138425E-0001 -.138425E-0001 0.365811E-0001 -.365811E-0001 -.113093E+0000 -.113093E+0000 -.114935E+0000 0.114935E+0000 0.174079E-0003 -.174079E-0003
 0.454750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903730E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995750E+0000 0.244238E-0001 0.903290E+0000 0.000000E+0000 0.000000E+0000 0.265274E+0001 -.995750E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.492675E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.675458E+0000 -.675458E+0000 0.274368E-0001 0.274368E-0001 0.939901E-0001 -.939901E-0001 -.731668E-0002 0.731668E-0002 -.153144E+0001 -.153144E+0001 -.232653E-0002 -.232653E-0002 -.240277E-0001 -.240277E-0001 0.546454E-0002 -.546454E-0002 0.410214E-0001 -.410214E-0001 -.649796E+0000 -.649796E+0000 -.323114E-0001 -.323114E-0001 0.135566E-0001 -.135566E-0001 0.366435E-0001 -.366435E-0001 -.113154E+0000 -.113154E+0000 -.113959E+0000 0.113959E+0000 0.171356E-0003 -.171356E-0003
 0.455250E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903728E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995749E+0000 0.244238E-0001 0.903295E+0000 0.000000E+0000 0.000000E+0000 0.265274E+0001 -.995749E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.493482E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.673050E+0000 -.673050E+0000 0.248463E-0001 0.248463E-0001 0.884882E-0001 -.884882E-0001 -.731824E-0002 0.731824E-0002 -.152821E+0001 -.152821E+0001 -.230473E-0002 -.230473E-0002 -.240774E-0001 -.240774E-0001 0.515570E-0002 -.515570E-0002 0.410383E-0001 -.410383E-0001 -.643931E+0000 -.643931E+0000 -.323852E-0001 -.323852E-0001 0.132708E-0001 -.132708E-0001 0.367023E-0001 -.367023E-0001 -.113269E+0000 -.113269E+0000 -.112981E+0000 0.112981E+0000 0.168660E-0003 -.168660E-0003
 0.455750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903725E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995748E+0000 0.244238E-0001 0.903299E+0000 0.000000E+0000 0.000000E+0000 0.265274E+0001 -.995748E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.494388E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.670576E+0000 -.670576E+0000 0.222467E-0001 0.222467E-0001 0.830206E-0001 -.830206E-0001 -.731939E-0002 0.731939E-0002 -.152483E+0001 -.152483E+0001 -.228289E-0002 -.228289E-0002 -.241249E-0001 -.241249E-0001 0.484724E-0002 -.484724E-0002 0.410519E-0001 -.410519E-0001 -.638055E+0000 -.638055E+0000 -.324673E-0001 -.324673E-0001 0.129849E-0001 -.129849E-0001 0.367575E-0001 -.367575E-0001 -.113434E+0000 -.113434E+0000 -.112000E+0000 0.112000E+0000 0.165987E-0003 -.165987E-0003
 0.456250E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903723E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995748E+0000 0.244238E-0001 0.903304E+0000 0.000000E+0000 0.000000E+0000 0.265274E+0001 -.995747E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.495438E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.668044E+0000 -.668044E+0000 0.196402E-0001 0.196402E-0001 0.775878E-0001 -.775878E-0001 -.732013E-0002 0.732013E-0002 -.152133E+0001 -.152133E+0001 -.226099E-0002 -.226099E-0002 -.241701E-0001 -.241701E-0001 0.453918E-0002 -.453918E-0002 0.410620E-0001 -.410620E-0001 -.632164E+0000 -.632164E+0000 -.325550E-0001 -.325550E-0001 0.126993E-0001 -.126993E-0001 0.368092E-0001 -.368092E-0001 -.113654E+0000 -.113654E+0000 -.111017E+0000 0.111017E+0000 0.163306E-0003 -.163306E-0003
 0.456750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903721E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995747E+0000 0.244238E-0001 0.903309E+0000 0.000000E+0000 0.000000E+0000 0.265275E+0001 -.995746E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.496676E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.665459E+0000 -.665459E+0000 0.170288E-0001 0.170288E-0001 0.721904E-0001 -.721904E-0001 -.732050E-0002 0.732050E-0002 -.151771E+0001 -.151771E+0001 -.223902E-0002 -.223902E-0002 -.242131E-0001 -.242131E-0001 0.423155E-0002 -.423155E-0002 0.410688E-0001 -.410688E-0001 -.626256E+0000 -.626256E+0000 -.326441E-0001 -.326441E-0001 0.124139E-0001 -.124139E-0001 0.368572E-0001 -.368572E-0001 -.113924E+0000 -.113924E+0000 -.110029E+0000 0.110029E+0000 0.160611E-0003 -.160611E-0003
 0.457250E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903719E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995746E+0000 0.244238E-0001 0.903314E+0000 0.000000E+0000 0.000000E+0000 0.265275E+0001 -.995746E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.498150E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.662827E+0000 -.662827E+0000 0.144142E-0001 0.144142E-0001 0.668289E-0001 -.668289E-0001 -.732042E-0002 0.732042E-0002 -.151399E+0001 -.151399E+0001 -.221698E-0002 -.221698E-0002 -.242537E-0001 -.242537E-0001 0.392437E-0002 -.392437E-0002 0.410724E-0001 -.410724E-0001 -.620329E+0000 -.620329E+0000 -.327264E-0001 -.327264E-0001 0.121288E-0001 -.121288E-0001 0.369017E-0001 -.369017E-0001 -.114240E+0000 -.114240E+0000 -.109038E+0000 0.109038E+0000 0.157912E-0003 -.157912E-0003
 0.457750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903718E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995745E+0000 0.244239E-0001 0.903319E+0000 0.000000E+0000 0.000000E+0000 0.265275E+0001 -.995745E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.499902E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.660155E+0000 -.660155E+0000 0.117978E-0001 0.117978E-0001 0.615039E-0001 -.615039E-0001 -.732002E-0002 0.732002E-0002 -.151018E+0001 -.151018E+0001 -.219486E-0002 -.219486E-0002 -.242921E-0001 -.242921E-0001 0.361766E-0002 -.361766E-0002 0.410721E-0001 -.410721E-0001 -.614380E+0000 -.614380E+0000 -.327889E-0001 -.327889E-0001 0.118440E-0001 -.118440E-0001 0.369426E-0001 -.369426E-0001 -.114602E+0000 -.114602E+0000 -.108042E+0000 0.108042E+0000 0.155140E-0003 -.155140E-0003
 0.458250E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903716E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995744E+0000 0.244239E-0001 0.903325E+0000 0.000000E+0000 0.000000E+0000 0.265275E+0001 -.995744E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.501973E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.657445E+0000 -.657445E+0000 0.918093E-0002 0.918093E-0002 0.562157E-0001 -.562157E-0001 -.731921E-0002 0.731921E-0002 -.150629E+0001 -.150629E+0001 -.217265E-0002 -.217265E-0002 -.243282E-0001 -.243282E-0001 0.331145E-0002 -.331145E-0002 0.410691E-0001 -.410691E-0001 -.608406E+0000 -.608406E+0000 -.328039E-0001 -.328039E-0001 0.115591E-0001 -.115591E-0001 0.369799E-0001 -.369799E-0001 -.115008E+0000 -.115008E+0000 -.107041E+0000 0.107041E+0000 0.152531E-0003 -.152531E-0003
 0.458750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903715E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995743E+0000 0.244239E-0001 0.903331E+0000 0.000000E+0000 0.000000E+0000 0.265276E+0001 -.995743E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.504393E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.654703E+0000 -.654703E+0000 0.656478E-0002 0.656478E-0002 0.509647E-0001 -.509647E-0001 -.731804E-0002 0.731804E-0002 -.150232E+0001 -.150232E+0001 -.215034E-0002 -.215034E-0002 -.243619E-0001 -.243619E-0001 0.300576E-0002 -.300576E-0002 0.410623E-0001 -.410623E-0001 -.602406E+0000 -.602406E+0000 -.327505E-0001 -.327505E-0001 0.112737E-0001 -.112737E-0001 0.370135E-0001 -.370135E-0001 -.115460E+0000 -.115460E+0000 -.106036E+0000 0.106036E+0000 0.149969E-0003 -.149969E-0003
 0.459250E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903714E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995743E+0000 0.244239E-0001 0.903337E+0000 0.000000E+0000 0.000000E+0000 0.265276E+0001 -.995742E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.507189E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.651933E+0000 -.651933E+0000 0.395012E-0002 0.395012E-0002 0.457512E-0001 -.457512E-0001 -.731649E-0002 0.731649E-0002 -.149829E+0001 -.149829E+0001 -.212792E-0002 -.212792E-0002 -.243934E-0001 -.243934E-0001 0.270060E-0002 -.270060E-0002 0.410523E-0001 -.410523E-0001 -.596376E+0000 -.596376E+0000 -.326259E-0001 -.326259E-0001 0.109873E-0001 -.109873E-0001 0.370436E-0001 -.370436E-0001 -.115970E+0000 -.115970E+0000 -.105024E+0000 0.105024E+0000 0.147421E-0003 -.147421E-0003
 0.459750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903713E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995742E+0000 0.244239E-0001 0.903343E+0000 0.000000E+0000 0.000000E+0000 0.265276E+0001 -.995741E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.510376E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.649138E+0000 -.649138E+0000 0.133745E-0002 0.133745E-0002 0.405756E-0001 -.405756E-0001 -.731457E-0002 0.731457E-0002 -.149420E+0001 -.149420E+0001 -.210539E-0002 -.210539E-0002 -.244225E-0001 -.244225E-0001 0.239601E-0002 -.239601E-0002 0.410389E-0001 -.410389E-0001 -.590313E+0000 -.590313E+0000 -.324504E-0001 -.324504E-0001 0.106993E-0001 -.106993E-0001 0.370700E-0001 -.370700E-0001 -.116555E+0000 -.116555E+0000 -.104007E+0000 0.104007E+0000 0.144822E-0003 -.144822E-0003
 0.460250E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903712E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995741E+0000 0.244239E-0001 0.903350E+0000 0.000000E+0000 0.000000E+0000 0.265276E+0001 -.995741E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.513965E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.646322E+0000 -.646322E+0000 -.127288E-0002 -.127288E-0002 0.354380E-0001 -.354380E-0001 -.731229E-0002 0.731229E-0002 -.149006E+0001 -.149006E+0001 -.208272E-0002 -.208272E-0002 -.244493E-0001 -.244493E-0001 0.209201E-0002 -.209201E-0002 0.410222E-0001 -.410222E-0001 -.584213E+0000 -.584213E+0000 -.322632E-0001 -.322632E-0001 0.104095E-0001 -.104095E-0001 0.370928E-0001 -.370928E-0001 -.117225E+0000 -.117225E+0000 -.102982E+0000 0.102982E+0000 0.142144E-0003 -.142144E-0003
 0.460750E+0000 0.100000E+0001 0.100000E+0001 0.244159E+0001 0.903712E+0000 0.000000E+0000 0.000000E+0000 0.265114E+0001 -.995740E+0000 0.244239E-0001 0.903356E+0000 0.000000E+0000 0.000000E+0000 0.265276E+0001 -.995740E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.517961E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.643489E+0000 -.643489E+0000 -.388094E-0002 -.388094E-0002 0.303388E-0001 -.303388E-0001 -.730963E-0002 0.730963E-0002 -.148588E+0001 -.148588E+0001 -.205991E-0002 -.205991E-0002 -.244738E-0001 -.244738E-0001 0.178861E-0002 -.178861E-0002 0.410021E-0001 -.410021E-0001 -.578071E+0000 -.578071E+0000 -.320885E-0001 -.320885E-0001 0.101180E-0001 -.101180E-0001 0.371119E-0001 -.371119E-0001 -.117972E+0000 -.117972E+0000 -.101950E+0000 0.101950E+0000 0.139434E-0003 -.139434E-0003
 0.461250E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903711E+0000 0.000000E+0000 0.000000E+0000 0.265113E+0001 -.995739E+0000 0.244239E-0001 0.903363E+0000 0.000000E+0000 0.000000E+0000 0.265277E+0001 -.995739E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.522361E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.640642E+0000 -.640642E+0000 -.648619E-0002 -.648619E-0002 0.252780E-0001 -.252780E-0001 -.730660E-0002 0.730660E-0002 -.148167E+0001 -.148167E+0001 -.203694E-0002 -.203694E-0002 -.244960E-0001 -.244960E-0001 0.148583E-0002 -.148583E-0002 0.409787E-0001 -.409787E-0001 -.571883E+0000 -.571883E+0000 -.319353E-0001 -.319353E-0001 0.982492E-0002 -.982492E-0002 0.371273E-0001 -.371273E-0001 -.118792E+0000 -.118792E+0000 -.100909E+0000 0.100909E+0000 0.136698E-0003 -.136698E-0003
 0.461750E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903711E+0000 0.000000E+0000 0.000000E+0000 0.265113E+0001 -.995738E+0000 0.244240E-0001 0.903370E+0000 0.000000E+0000 0.000000E+0000 0.265277E+0001 -.995738E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.527160E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.637784E+0000 -.637784E+0000 -.908939E-0002 -.908939E-0002 0.202558E-0001 -.202558E-0001 -.730317E-0002 0.730317E-0002 -.147743E+0001 -.147743E+0001 -.201379E-0002 -.201379E-0002 -.245158E-0001 -.245158E-0001 0.118371E-0002 -.118371E-0002 0.409519E-0001 -.409519E-0001 -.565646E+0000 -.565646E+0000 -.318023E-0001 -.318023E-0001 0.953057E-0002 -.953057E-0002 0.371389E-0001 -.371389E-0001 -.119672E+0000 -.119672E+0000 -.998598E-0001 0.998598E-0001 0.133970E-0003 -.133970E-0003
 0.462250E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903711E+0000 0.000000E+0000 0.000000E+0000 0.265113E+0001 -.995737E+0000 0.244240E-0001 0.903377E+0000 0.000000E+0000 0.000000E+0000 0.265277E+0001 -.995737E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.532351E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.634915E+0000 -.634915E+0000 -.116908E-0001 -.116908E-0001 0.152723E-0001 -.152723E-0001 -.729933E-0002 0.729933E-0002 -.147316E+0001 -.147316E+0001 -.199047E-0002 -.199047E-0002 -.245333E-0001 -.245333E-0001 0.882257E-0003 -.882257E-0003 0.409218E-0001 -.409218E-0001 -.559356E+0000 -.559356E+0000 -.316834E-0001 -.316834E-0001 0.923511E-0002 -.923511E-0002 0.371469E-0001 -.371469E-0001 -.120607E+0000 -.120607E+0000 -.988008E-0001 0.988008E-0001 0.131252E-0003 -.131252E-0003
 0.462750E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903711E+0000 0.000000E+0000 0.000000E+0000 0.265113E+0001 -.995737E+0000 0.244240E-0001 0.903385E+0000 0.000000E+0000 0.000000E+0000 0.265277E+0001 -.995736E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.537921E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.632037E+0000 -.632037E+0000 -.142909E-0001 -.142909E-0001 0.103275E-0001 -.103275E-0001 -.729505E-0002 0.729505E-0002 -.146888E+0001 -.146888E+0001 -.196696E-0002 -.196696E-0002 -.245485E-0001 -.245485E-0001 0.581495E-0003 -.581495E-0003 0.408883E-0001 -.408883E-0001 -.553011E+0000 -.553011E+0000 -.315712E-0001 -.315712E-0001 0.893866E-0002 -.893866E-0002 0.371513E-0001 -.371513E-0001 -.121586E+0000 -.121586E+0000 -.977322E-0001 0.977322E-0001 0.128552E-0003 -.128552E-0003
 0.463250E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903712E+0000 0.000000E+0000 0.000000E+0000 0.265113E+0001 -.995736E+0000 0.244240E-0001 0.903392E+0000 0.000000E+0000 0.000000E+0000 0.265278E+0001 -.995735E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.543860E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.629151E+0000 -.629151E+0000 -.168904E-0001 -.168904E-0001 0.542156E-0002 -.542156E-0002 -.729032E-0002 0.729032E-0002 -.146457E+0001 -.146457E+0001 -.194325E-0002 -.194325E-0002 -.245613E-0001 -.245613E-0001 0.281454E-0003 -.281454E-0003 0.408515E-0001 -.408515E-0001 -.546608E+0000 -.546608E+0000 -.314598E-0001 -.314598E-0001 0.864131E-0002 -.864131E-0002 0.371524E-0001 -.371524E-0001 -.122610E+0000 -.122610E+0000 -.966542E-0001 0.966542E-0001 0.125867E-0003 -.125867E-0003
 0.463750E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903712E+0000 0.000000E+0000 0.000000E+0000 0.265113E+0001 -.995735E+0000 0.244240E-0001 0.903400E+0000 0.000000E+0000 0.000000E+0000 0.265278E+0001 -.995735E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.550152E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.626257E+0000 -.626257E+0000 -.194901E-0001 -.194901E-0001 0.554497E-0003 -.554497E-0003 -.728510E-0002 0.728510E-0002 -.146025E+0001 -.146025E+0001 -.191934E-0002 -.191934E-0002 -.245718E-0001 -.245718E-0001 -.178286E-0004 0.178286E-0004 0.408113E-0001 -.408113E-0001 -.540144E+0000 -.540144E+0000 -.313439E-0001 -.313439E-0001 0.834308E-0002 -.834308E-0002 0.371485E-0001 -.371485E-0001 -.123670E+0000 -.123670E+0000 -.955641E-0001 0.955641E-0001 0.123196E-0003 -.123196E-0003
 0.464250E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903713E+0000 0.000000E+0000 0.000000E+0000 0.265112E+0001 -.995734E+0000 0.244240E-0001 0.903407E+0000 0.000000E+0000 0.000000E+0000 0.265278E+0001 -.995734E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.556784E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.623353E+0000 -.623353E+0000 -.220911E-0001 -.220911E-0001 -.427351E-0002 0.427351E-0002 -.727939E-0002 0.727939E-0002 -.145591E+0001 -.145591E+0001 -.189523E-0002 -.189523E-0002 -.245801E-0001 -.245801E-0001 -.316364E-0003 0.316364E-0003 0.407678E-0001 -.407678E-0001 -.533619E+0000 -.533619E+0000 -.312212E-0001 -.312212E-0001 0.804396E-0002 -.804396E-0002 0.371420E-0001 -.371420E-0001 -.124770E+0000 -.124770E+0000 -.944635E-0001 0.944635E-0001 0.120534E-0003 -.120534E-0003
 0.464750E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903713E+0000 0.000000E+0000 0.000000E+0000 0.265112E+0001 -.995733E+0000 0.244240E-0001 0.903415E+0000 0.000000E+0000 0.000000E+0000 0.265278E+0001 -.995733E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.563744E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.620440E+0000 -.620440E+0000 -.246947E-0001 -.246947E-0001 -.906233E-0002 0.906233E-0002 -.727318E-0002 0.727318E-0002 -.145154E+0001 -.145154E+0001 -.187091E-0002 -.187091E-0002 -.245860E-0001 -.245860E-0001 -.614105E-0003 0.614105E-0003 0.407210E-0001 -.407210E-0001 -.527028E+0000 -.527028E+0000 -.310894E-0001 -.310894E-0001 0.774393E-0002 -.774393E-0002 0.371311E-0001 -.371311E-0001 -.125903E+0000 -.125903E+0000 -.933506E-0001 0.933506E-0001 0.117880E-0003 -.117880E-0003
 0.465250E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903714E+0000 0.000000E+0000 0.000000E+0000 0.265112E+0001 -.995732E+0000 0.244241E-0001 0.903423E+0000 0.000000E+0000 0.000000E+0000 0.265279E+0001 -.995732E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.571020E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.617516E+0000 -.617516E+0000 -.273021E-0001 -.273021E-0001 -.138117E-0001 0.138117E-0001 -.726647E-0002 0.726647E-0002 -.144715E+0001 -.144715E+0001 -.184635E-0002 -.184635E-0002 -.245896E-0001 -.245896E-0001 -.911065E-0003 0.911065E-0003 0.406708E-0001 -.406708E-0001 -.520372E+0000 -.520372E+0000 -.309471E-0001 -.309471E-0001 0.744295E-0002 -.744295E-0002 0.371172E-0001 -.371172E-0001 -.127066E+0000 -.127066E+0000 -.922265E-0001 0.922265E-0001 0.115233E-0003 -.115233E-0003
 0.465750E+0000 0.100000E+0001 0.100000E+0001 0.244158E+0001 0.903714E+0000 0.000000E+0000 0.000000E+0000 0.265112E+0001 -.995731E+0000 0.244241E-0001 0.903431E+0000 0.000000E+0000 0.000000E+0000 0.265279E+0001 -.995731E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.578601E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.614578E+0000 -.614578E+0000 -.299148E-0001 -.299148E-0001 -.185214E-0001 0.185214E-0001 -.725926E-0002 0.725926E-0002 -.144274E+0001 -.144274E+0001 -.182157E-0002 -.182157E-0002 -.245909E-0001 -.245909E-0001 -.120719E-0002 0.120719E-0002 0.406173E-0001 -.406173E-0001 -.513647E+0000 -.513647E+0000 -.307946E-0001 -.307946E-0001 0.714097E-0002 -.714097E-0002 0.370991E-0001 -.370991E-0001 -.128244E+0000 -.128244E+0000 -.910898E-0001 0.910898E-0001 0.112590E-0003 -.112590E-0003
